"Series.Name","Series.Code","Country.Name","Country.Code","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","Average..Time.","missing_count"
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Iran, Islamic Rep.","IRN",80.68567,81.037494,81.313468,81.635094,81.852814,82.2037,77.958166,76.073364,81.849432,NA,NA,80.5121335555556,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Iraq","IRQ",68.074639,68.771732,63.58115,67.261939,71.839064,72.041478,66.632204,70.628293,73.586252,NA,NA,69.1574167777778,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Israel","ISR",88.206074,88.243358,88.60903,88.732691,88.673457,88.689018,88.63486,88.347012,89.3336,NA,NA,88.6076777777778,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Japan","JPN",88.421175,88.789764,89.027138,89.345526,89.480547,89.612182,89.721564,89.758356,89.558001,NA,NA,89.3015836666667,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Jordan","JOR",78.73189,79.636845,80.496847,81.397021,82.108857,82.715346,80.344885,77.652128,83.052522,NA,NA,80.6818156666667,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Kazakhstan","KAZ",61.704204,63.311618,64.694171,65.878045,66.88789,67.750526,62.992156,62.124933,67.23248,NA,NA,64.7306692222222,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Kuwait","KWT",89.33181,89.970975,90.584435,91.023009,91.349896,91.589516,87.69214,87.475817,90.11703,NA,NA,89.9038475555556,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Kyrgyz Republic","KGZ",59.86379,61.483147,62.869886,63.526286,64.72846,65.020717,61.792635,60.14261,66.460828,NA,NA,62.8764843333333,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Lao PDR","LAO",63.269083,63.809833,64.254109,64.854203,65.255973,65.71816,65.520471,64.680724,66.97987,NA,NA,64.9269362222222,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Lebanon","LBN",84.676113,84.88741,84.908541,84.605441,85.037198,84.986026,80.599783,74.990799,84.703454,NA,NA,83.266085,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Malaysia","MYS",75.533786,75.461285,75.56217,75.870143,76.1863,76.419014,76.629319,72.112863,75.222998,NA,NA,75.4442086666667,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Maldives","MDV",87.658036,88.630304,89.30735,89.71122,89.665063,89.709442,88.495149,87.616107,91.11409,NA,NA,89.1007512222222,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Mongolia","MNG",56.896007,57.895702,58.827649,59.509212,60.284173,60.307874,58.791855,56.430959,61.929426,NA,NA,58.985873,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Myanmar","MMR",58.167019,58.591782,59.245951,59.736173,60.324494,60.645456,60.498948,57.455222,59.854564,NA,NA,59.3910676666667,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Nepal","NPL",66.635844,66.032789,67.757156,68.214142,68.637383,69.063781,67.931537,66.08182,70.340974,NA,NA,67.8550473333333,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Oman","OMN",86.750563,87.269229,87.675641,87.995599,88.252259,88.467135,84.938231,81.322419,87.24404,NA,NA,86.6572351111111,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Pakistan","PAK",62.769244,63.146451,63.596822,64.01289,64.372732,64.70703,61.476148,61.458503,65.595959,NA,NA,63.459531,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Philippines","PHL",63.393031,63.902346,63.852428,64.686856,65.039965,64.970919,66.443684,58.284191,64.840888,NA,NA,63.9349231111111,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Qatar","QAT",91.653186,92.100952,92.523344,92.918839,93.28607,93.624052,92.044965,91.878341,93.236642,NA,NA,92.5851545555556,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Timor-Leste","TLS",61.949633,62.456117,62.937998,63.405888,63.860526,64.300458,64.757105,63.004961,65.835668,NA,NA,63.6120393333333,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Russian Federation","RUS",55.792249,57.219105,58.734918,61.269565,61.190236,61.011992,59.835838,56.893105,61.28611,NA,NA,59.2481242222222,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Saudi Arabia","SAU",82.67276,84.241625,85.48061,86.231834,86.354416,85.637873,84.248725,82.979193,82.989174,NA,NA,84.5373566666667,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Sri Lanka","LKA",75.242073,75.742566,76.106561,76.367432,76.896088,77.527244,78.081552,76.365709,78.843584,NA,NA,76.7969787777778,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Syrian Arab Republic","SYR",54.821738,48.19415,52.488407,54.100271,59.594048,69.009376,71.624191,73.560961,74.113143,NA,NA,61.9451427777778,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Tajikistan","TJK",68.045583,67.692346,68.864009,70.058722,70.543478,71.153228,64.992971,67.485855,72.315191,NA,NA,69.0168203333333,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Thailand","THA",72.439622,72.496795,72.531033,72.628619,72.758277,72.351186,72.517333,73.1974,68.452112,NA,NA,72.1524863333333,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Turkiye","TUR",78.422618,78.507664,78.549744,79.479672,80.327265,80.930447,79.441668,76.873877,80.876609,NA,NA,79.2677293333333,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Turkmenistan","TKM",64.350604,64.462763,64.755618,64.861248,64.983189,65.295003,63.297785,64.782575,66.53249,NA,NA,64.813475,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","United Arab Emirates","ARE",92.618238,92.694253,92.772695,92.858094,92.954368,93.06419,90.592013,91.234305,91.863815,NA,NA,92.2946634444444,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Uzbekistan","UZB",67.219028,68.082153,68.405886,68.253093,68.489475,68.318896,69.523765,69.575389,69.307115,NA,NA,68.5749777777778,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Viet Nam","VNM",71.348261,71.423777,71.427631,71.53738,71.684768,71.880452,73.403073,71.496896,72.494858,NA,NA,71.8552328888889,2
"Survival to age 65, male, (% of cohort)","SP.DYN.TO65.MA.ZS","Yemen, Rep.","YEM",66.524623,62.390829,63.157225,62.856349,58.811209,60.833747,60.086522,59.113124,64.902281,NA,NA,62.075101,2
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Armenia","ARM",57.4128684997559,58.466251373291,57.9994812011719,58.0312309265137,58.2952117919922,59.464298248291,60.7458190917969,60.5821189880371,56.5768203735352,61.7967414855957,NA,58.9370841979981,1
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Azerbaijan","AZE",55.8870391845703,56.3263816833496,60.0610084533691,59.079418182373,59.1435089111328,56.1629791259766,58.1951217651367,57.5898017883301,58.4266204833984,61.0100212097168,NA,58.1881900787353,1
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Bahrain","BHR",36.3911590576172,32.8571395874023,39.1973915100098,41.4623107910156,40.6614799499512,40.4567718505859,41.9354782104492,41.6622581481934,43.8152008056641,44.3880081176758,NA,40.2827198028564,1
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Bangladesh","BGD",17.5934295654297,NA,22.6437206268311,23.6602802276611,24.2318000793457,27.0813598632812,28.2547302246094,NA,NA,27.759859085083,NA,24.4607399531773,4
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Bhutan","BTN",NA,NA,NA,NA,30.2872104644775,NA,30.2872104644775,35.4060897827148,31.9745197296143,35.4060897827148,NA,32.6722240447998,6
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Brunei Darussalam","BRN",47.3895606994629,46.9298210144043,46.9696998596191,47.5289192199707,46.7428588867188,48.2485885620117,48.1243286132812,NA,NA,49.001049041748,NA,47.6168532371521,3
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Cambodia","KHM",NA,15.662260055542,NA,18.636360168457,NA,20.4614295959473,NA,21.4016304016113,21.5408897399902,23.7733592987061,NA,20.2459882100423,5
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Cyprus","CYP",38.9077186584473,41.1304092407227,41.1603889465332,42.2994194030762,42.9487190246582,43.1213912963867,43.3437385559082,42.1913299560547,40.4158897399902,NA,NA,41.7243338690864,2
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Egypt, Arab Rep.","EGY",44.4082717895508,NA,NA,NA,47.9233093261719,NA,50.6085090637207,NA,50.6068000793457,52.5076904296875,NA,49.2109161376953,6
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Georgia","GEO",49.5470809936523,54.7353210449219,52.6400184631348,55.1612205505371,58.2004585266113,56.7616806030273,56.8858909606934,56.0031890869141,52.008129119873,58.3608589172363,NA,55.0303848266602,1
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","India","IND",39.0288200378418,38.6143684387207,39.0872116088867,40.5884208679199,41.5650405883789,42.1532516479492,42.4985198974609,42.8637008666992,43.4554786682129,44.27294921875,NA,41.412776184082,1
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Indonesia","IDN",39.2392883300781,42.8605499267578,42.9559516906738,43.101001739502,43.2548713684082,NA,NA,NA,NA,44.6280708312988,NA,42.6732889811198,5
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Iran, Islamic Rep.","IRN",29.768030166626,30.5832099914551,31.1219692230225,33.2015686035156,33.5958595275879,33.370979309082,33.9968490600586,NA,NA,NA,NA,32.2340665544782,4
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Jordan","JOR",NA,31.4523696899414,27.1235809326172,27.2603206634521,NA,27.7097797393799,27.8216590881348,28.0900897979736,29.7105293273926,27.975679397583,NA,28.3930010795593,3
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Kazakhstan","KAZ",NA,65.1564712524414,63.2000389099121,65.700439453125,64.4457168579102,66.2934036254883,65.2586517333984,NA,NA,NA,NA,65.0091203053792,5
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Kyrgyz Republic","KGZ",59.4658088684082,61.8732490539551,62.6157112121582,63.1997413635254,64.4111785888672,63.993839263916,64.3865432739258,65.0338516235352,65.6298217773438,65.8644866943359,NA,63.6474231719971,1
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Lao PDR","LAO",36.3333015441895,40.0569801330566,40.1594085693359,40.2749404907227,39.8264198303223,40.954231262207,39.7441787719727,NA,NA,NA,NA,39.6213515145438,4
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Malaysia","MYS",NA,52.0712890625,NA,52.8334007263184,NA,53.8443489074707,54.7088012695312,55.8217506408691,53.6889610290527,56.4422798156738,NA,54.2015473502023,4
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Mongolia","MNG",60.2520790100098,60.4378204345703,NA,58.5427398681641,59.4437789916992,60.4079208374023,NA,NA,61.2913818359375,61.3078002929688,NA,60.2405030386789,4
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Oman","OMN",34.956901550293,35.3697319030762,34.7413787841797,NA,NA,NA,NA,34.6231307983398,NA,39.6259994506836,NA,35.8634284973145,6
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Philippines","PHL",NA,52.4088592529297,52.152099609375,51.8598098754883,49.179271697998,51.7424697875977,51.7168998718262,51.8019905090332,NA,51.1841316223145,NA,51.5056915283203,3
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Qatar","QAT",36.587818145752,34.6493301391602,33.7891502380371,33.8821487426758,33.7640686035156,34.3910789489746,34.2038803100586,36.5260391235352,34.9071197509766,35.7437210083008,NA,34.8444355010987,1
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Russian Federation","RUS",56.5056991577148,57.4361114501953,58.5954818725586,59.1747703552246,61.9695281982422,NA,NA,NA,NA,NA,NA,58.7363182067871,6
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Saudi Arabia","SAU",40.4906692504883,40.1286010742188,41.034538269043,40.8266181945801,40.7931213378906,41.9252510070801,41.5036010742188,42.699520111084,42.8363418579102,NA,NA,41.3598069085015,2
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Sri Lanka","LKA",NA,NA,NA,51.7377395629883,53.764720916748,52.9546890258789,52.3040390014648,54.107349395752,55.3844985961914,NA,NA,53.3755060831706,5
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Thailand","THA",60.749210357666,61.8802185058594,56.5746307373047,NA,NA,NA,NA,NA,55.7597389221191,55.2420806884766,NA,58.0411758422852,6
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Turkiye","TUR",42.7789115905762,43.0636100769043,43.2726287841797,44.0192909240723,44.4249801635742,44.7532005310059,45.0943908691406,45.3387908935547,45.7791481018066,NA,NA,44.2805502149794,2
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","United Arab Emirates","ARE",31.8930797576904,34.3984489440918,36.871208190918,36.0318794250488,NA,35.7395706176758,37.2278289794922,NA,NA,38.3208885192871,NA,35.7832720620292,4
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Uzbekistan","UZB",42.5729293823242,41.4880218505859,42.4304504394531,41.9848899841309,41.9843101501465,43.5606117248535,43.1525917053223,44.131591796875,44.5589294433594,45.755859375,NA,43.1620185852051,1
"Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","Viet Nam","VNM",49.0489196777344,49.1089286804199,48.4459381103516,NA,NA,NA,48.3434982299805,47.6576995849609,48.7545700073242,NA,NA,48.5599257151286,5
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Afghanistan","AFG",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Armenia","ARM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Azerbaijan","AZE",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Bahrain","BHR",0,0,0,0,0,0,0,0,1,1,NA,0.2,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Bangladesh","BGD",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Bhutan","BTN",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Brunei Darussalam","BRN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Cambodia","KHM",0,0,0,0,0,0,0,1,1,1,NA,0.3,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","China","CHN",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Cyprus","CYP",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Egypt, Arab Rep.","EGY",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Georgia","GEO",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","India","IND",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Indonesia","IDN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Iran, Islamic Rep.","IRN",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Iraq","IRQ",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Israel","ISR",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Japan","JPN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Jordan","JOR",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Kazakhstan","KAZ",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Kuwait","KWT",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Kyrgyz Republic","KGZ",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Lao PDR","LAO",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Lebanon","LBN",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Malaysia","MYS",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Maldives","MDV",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Mongolia","MNG",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Myanmar","MMR",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Nepal","NPL",0,0,0,0,0,1,1,1,1,1,NA,0.5,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Oman","OMN",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Pakistan","PAK",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Philippines","PHL",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Qatar","QAT",0,0,0,0,0,0,0,0,0,1,NA,0.1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Timor-Leste","TLS",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Russian Federation","RUS",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Saudi Arabia","SAU",0,0,0,0,0,1,1,1,1,1,NA,0.5,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Sri Lanka","LKA",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Syrian Arab Republic","SYR",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Tajikistan","TJK",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Thailand","THA",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Turkiye","TUR",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","United Arab Emirates","ARE",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Uzbekistan","UZB",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Viet Nam","VNM",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no)","SG.AGE.FUPN.EQ","Yemen, Rep.","YEM",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no)","SG.AGE.PAPN.EQ","Afghanistan","AFG",0,0,0,0,0,0,0,0,0,0,NA,0,1
"The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no)","SG.AGE.PAPN.EQ","Armenia","ARM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no)","SG.AGE.PAPN.EQ","Azerbaijan","AZE",1,1,1,1,1,1,1,1,1,1,NA,1,1
